UUID,timeSlot,totalKeys,sharing,consumption,remainder,
5508a7ba2fcf4bb412c3ee90c7aba88a,22,0.500000,0.000000,0.007634,2147483643,
9bbce8936fab7f11442f9fa6d8384895,22,0.099609,0.017578,0.022222,427818997,
ccc658d69131428410eb373d605cdec9,22,0.382812,0.000000,0.035714,1644167149,
5508a7ba2fcf4bb412c3ee90c7aba88a,23,0.500000,0.000000,0.032258,2147483643,
9bbce8936fab7f11442f9fa6d8384895,23,0.099609,0.000000,0.012987,427818997,
ccc658d69131428410eb373d605cdec9,23,0.400391,0.000000,0.038462,1719664619,
5508a7ba2fcf4bb412c3ee90c7aba88a,24,0.500000,0.000000,0.041667,2147483643,
9bbce8936fab7f11442f9fa6d8384895,24,0.099609,0.000000,0.013889,427818997,
ccc658d69131428410eb373d605cdec9,24,0.400391,0.000000,0.083333,1719664619,
5508a7ba2fcf4bb412c3ee90c7aba88a,25,0.500000,0.000000,0.014493,2147483643,
9bbce8936fab7f11442f9fa6d8384895,25,0.099609,0.000000,0.009009,427818997,
ccc658d69131428410eb373d605cdec9,25,0.400391,0.000000,0.004464,1719664619,
5508a7ba2fcf4bb412c3ee90c7aba88a,26,0.500000,0.000000,0.011111,2147483643,
9bbce8936fab7f11442f9fa6d8384895,26,0.099609,0.015625,0.021739,427818985,
ccc658d69131428410eb373d605cdec9,26,0.381836,0.018555,0.125000,1639972834,
5508a7ba2fcf4bb412c3ee90c7aba88a,27,0.518555,0.000000,0.022727,2227175427,
9bbce8936fab7f11442f9fa6d8384895,27,0.099609,0.000000,0.071429,427818985,
ccc658d69131428410eb373d605cdec9,27,0.381836,0.000000,0.005917,1639972834,
5508a7ba2fcf4bb412c3ee90c7aba88a,28,0.518555,0.000000,0.090909,2227175427,
9bbce8936fab7f11442f9fa6d8384895,28,0.099609,0.000000,0.026316,427818985,
ccc658d69131428410eb373d605cdec9,28,0.313477,0.068359,0.009709,1346371553,
5508a7ba2fcf4bb412c3ee90c7aba88a,29,0.586914,0.000000,0.043478,2520776704,
9bbce8936fab7f11442f9fa6d8384895,29,0.099609,0.000000,0.058824,427818985,
ccc658d69131428410eb373d605cdec9,29,0.313477,0.000000,0.100000,1346371553,
5508a7ba2fcf4bb412c3ee90c7aba88a,30,0.586914,0.000000,0.003759,2520776704,
9bbce8936fab7f11442f9fa6d8384895,30,0.099609,0.000000,0.022222,427818985,
ccc658d69131428410eb373d605cdec9,30,0.283203,0.030273,0.013333,1216348132,
5508a7ba2fcf4bb412c3ee90c7aba88a,31,0.617188,0.000000,0.041667,2650800123,
9bbce8936fab7f11442f9fa6d8384895,31,0.099609,0.000000,0.035714,427818985,
ccc658d69131428410eb373d605cdec9,31,0.283203,0.000000,0.005076,1216348132,
5508a7ba2fcf4bb412c3ee90c7aba88a,32,0.602539,0.014648,0.090909,2587885548,
9bbce8936fab7f11442f9fa6d8384895,32,0.099609,0.031250,0.037037,427818973,
ccc658d69131428410eb373d605cdec9,32,0.283203,0.000000,0.024390,1216348132,
5508a7ba2fcf4bb412c3ee90c7aba88a,33,0.602539,0.000000,1.000000,2587885560,
9bbce8936fab7f11442f9fa6d8384895,33,0.099609,0.000000,0.020408,427818973,
ccc658d69131428410eb373d605cdec9,33,0.297852,0.000000,0.018182,1279262687,
5508a7ba2fcf4bb412c3ee90c7aba88a,34,0.584961,0.017578,0.018868,2512388083,
9bbce8936fab7f11442f9fa6d8384895,34,0.099609,0.000000,0.014493,427818973,
ccc658d69131428410eb373d605cdec9,34,0.297852,0.003906,0.047619,1279262675,
5508a7ba2fcf4bb412c3ee90c7aba88a,35,0.584961,0.000000,0.030303,2512388095,
9bbce8936fab7f11442f9fa6d8384895,35,0.099609,0.000000,0.020000,427818973,
ccc658d69131428410eb373d605cdec9,35,0.315430,0.000000,0.071429,1354760145,
5508a7ba2fcf4bb412c3ee90c7aba88a,36,0.584961,0.000000,0.012500,2512388095,
9bbce8936fab7f11442f9fa6d8384895,36,0.099609,0.015625,0.018868,427818960,
ccc658d69131428410eb373d605cdec9,36,0.315430,0.000000,0.028571,1354760145,
5508a7ba2fcf4bb412c3ee90c7aba88a,37,0.584961,0.000000,0.032258,2512388107,
9bbce8936fab7f11442f9fa6d8384895,37,0.099609,0.000000,0.111111,427818960,
ccc658d69131428410eb373d605cdec9,37,0.315430,0.000000,0.007519,1354760145,
5508a7ba2fcf4bb412c3ee90c7aba88a,38,0.584961,0.000000,0.029412,2512388107,
9bbce8936fab7f11442f9fa6d8384895,38,0.099609,0.000000,0.027027,427818960,
ccc658d69131428410eb373d605cdec9,38,0.282227,0.033203,0.050000,1212153810,
5508a7ba2fcf4bb412c3ee90c7aba88a,39,0.618164,0.000000,0.032258,2654994441,
9bbce8936fab7f11442f9fa6d8384895,39,0.099609,0.000000,0.023810,427818960,
ccc658d69131428410eb373d605cdec9,39,0.282227,0.000000,0.009804,1212153810,
5508a7ba2fcf4bb412c3ee90c7aba88a,40,0.518555,0.099609,0.004237,2227175429,
9bbce8936fab7f11442f9fa6d8384895,40,0.099609,0.007812,0.010309,427818948,
ccc658d69131428410eb373d605cdec9,40,0.225586,0.056641,0.052632,968884178,
5508a7ba2fcf4bb412c3ee90c7aba88a,41,0.518555,0.000000,0.005952,2227175441,
9bbce8936fab7f11442f9fa6d8384895,41,0.255859,0.000000,0.025000,1098907573,
ccc658d69131428410eb373d605cdec9,41,0.225586,0.000000,0.034483,968884177,
5508a7ba2fcf4bb412c3ee90c7aba88a,42,0.430664,0.087891,0.007143,1849688083,
9bbce8936fab7f11442f9fa6d8384895,42,0.255859,0.000000,0.018519,1098907573,
ccc658d69131428410eb373d605cdec9,42,0.225586,0.000000,0.038462,968884177,
5508a7ba2fcf4bb412c3ee90c7aba88a,43,0.430664,0.000000,0.011905,1849688083,
9bbce8936fab7f11442f9fa6d8384895,43,0.343750,0.000000,0.045455,1476394928,
ccc658d69131428410eb373d605cdec9,43,0.225586,0.000000,0.111111,968884177,
5508a7ba2fcf4bb412c3ee90c7aba88a,44,0.397461,0.033203,0.017857,1707081752,
9bbce8936fab7f11442f9fa6d8384895,44,0.253906,0.152344,0.007634,1090519005,
ccc658d69131428410eb373d605cdec9,44,0.225586,0.000000,0.125000,968884177,
5508a7ba2fcf4bb412c3ee90c7aba88a,45,0.397461,0.000000,0.006849,1707081764,
9bbce8936fab7f11442f9fa6d8384895,45,0.253906,0.000000,0.018182,1090519005,
ccc658d69131428410eb373d605cdec9,45,0.348633,0.000000,0.027778,1497366405,
5508a7ba2fcf4bb412c3ee90c7aba88a,46,0.397461,0.000000,0.018868,1707081764,
9bbce8936fab7f11442f9fa6d8384895,46,0.193359,0.060547,0.012987,830472158,
ccc658d69131428410eb373d605cdec9,46,0.339844,0.008789,0.071429,1459617668,
5508a7ba2fcf4bb412c3ee90c7aba88a,47,0.406250,0.000000,0.006897,1744830498,
9bbce8936fab7f11442f9fa6d8384895,47,0.193359,0.000000,0.018868,830472158,
ccc658d69131428410eb373d605cdec9,47,0.400391,0.000000,0.010989,1719664510,
5508a7ba2fcf4bb412c3ee90c7aba88a,48,0.406250,0.000000,0.012500,1744830498,
9bbce8936fab7f11442f9fa6d8384895,48,0.193359,0.000000,0.018868,830472158,
ccc658d69131428410eb373d605cdec9,48,0.335938,0.064453,1.000000,1442840468,
5508a7ba2fcf4bb412c3ee90c7aba88a,49,0.470703,0.000000,0.035714,2021654535,
9bbce8936fab7f11442f9fa6d8384895,49,0.193359,0.000000,0.013889,830472158,
ccc658d69131428410eb373d605cdec9,49,0.335938,0.000000,0.024390,1442840467,
5508a7ba2fcf4bb412c3ee90c7aba88a,50,0.422852,0.047852,0.003472,1816133640,
9bbce8936fab7f11442f9fa6d8384895,50,0.193359,0.015625,0.035714,830472146,
ccc658d69131428410eb373d605cdec9,50,0.335938,0.000000,0.019231,1442840467,
5508a7ba2fcf4bb412c3ee90c7aba88a,51,0.422852,0.000000,0.033333,1816133652,
9bbce8936fab7f11442f9fa6d8384895,51,0.241211,0.000000,0.025641,1035993039,
ccc658d69131428410eb373d605cdec9,51,0.335938,0.000000,0.027027,1442840467,
5508a7ba2fcf4bb412c3ee90c7aba88a,52,0.363281,0.059570,0.011364,1560281109,
9bbce8936fab7f11442f9fa6d8384895,52,0.199219,0.041992,0.040000,855637973,
ccc658d69131428410eb373d605cdec9,52,0.335938,0.000000,0.024390,1442840467,
5508a7ba2fcf4bb412c3ee90c7aba88a,53,0.363281,0.000000,0.009174,1560281109,
9bbce8936fab7f11442f9fa6d8384895,53,0.199219,0.000000,0.076923,855637973,
ccc658d69131428410eb373d605cdec9,53,0.437500,0.000000,0.015385,1879048069,
5508a7ba2fcf4bb412c3ee90c7aba88a,54,0.343750,0.019531,0.035714,1476395030,
9bbce8936fab7f11442f9fa6d8384895,54,0.172852,0.026367,0.200000,742391768,
ccc658d69131428410eb373d605cdec9,54,0.398438,0.039062,0.166667,1711275910,
5508a7ba2fcf4bb412c3ee90c7aba88a,55,0.382812,0.000000,1.000000,1644167188,
9bbce8936fab7f11442f9fa6d8384895,55,0.172852,0.000000,0.047619,742391768,
ccc658d69131428410eb373d605cdec9,55,0.444336,0.000000,0.024390,1908408192,
5508a7ba2fcf4bb412c3ee90c7aba88a,56,0.382812,0.000000,0.008065,1644167188,
9bbce8936fab7f11442f9fa6d8384895,56,0.172852,0.000000,0.010753,742391768,
ccc658d69131428410eb373d605cdec9,56,0.372070,0.072266,0.004184,1598029708,
5508a7ba2fcf4bb412c3ee90c7aba88a,57,0.455078,0.000000,0.166667,1954545670,
9bbce8936fab7f11442f9fa6d8384895,57,0.172852,0.000000,0.008264,742391768,
ccc658d69131428410eb373d605cdec9,57,0.372070,0.000000,0.006897,1598029708,
5508a7ba2fcf4bb412c3ee90c7aba88a,58,0.455078,0.000000,0.012346,1954545670,
9bbce8936fab7f11442f9fa6d8384895,58,0.172852,0.000000,0.111111,742391768,
ccc658d69131428410eb373d605cdec9,58,0.372070,0.000000,0.043478,1598029708,
5508a7ba2fcf4bb412c3ee90c7aba88a,59,0.455078,0.000000,0.005236,1954545670,
9bbce8936fab7f11442f9fa6d8384895,59,0.172852,0.000000,0.043478,742391768,
ccc658d69131428410eb373d605cdec9,59,0.372070,0.000000,0.008065,1598029708,
5508a7ba2fcf4bb412c3ee90c7aba88a,60,0.455078,0.000000,0.005051,1954545670,
9bbce8936fab7f11442f9fa6d8384895,60,0.172852,0.015625,0.012987,742391756,
ccc658d69131428410eb373d605cdec9,60,0.331055,0.041016,0.016667,1421868954,
5508a7ba2fcf4bb412c3ee90c7aba88a,61,0.496094,0.000000,0.016949,2130706434,
9bbce8936fab7f11442f9fa6d8384895,61,0.172852,0.000000,0.005464,742391756,
ccc658d69131428410eb373d605cdec9,61,0.331055,0.000000,0.333333,1421868954,
5508a7ba2fcf4bb412c3ee90c7aba88a,62,0.496094,0.000000,0.052632,2130706434,
9bbce8936fab7f11442f9fa6d8384895,62,0.172852,0.000000,0.250000,742391756,
ccc658d69131428410eb373d605cdec9,62,0.331055,0.000000,0.028571,1421868953,
5508a7ba2fcf4bb412c3ee90c7aba88a,63,0.496094,0.000000,0.022222,2130706434,
9bbce8936fab7f11442f9fa6d8384895,63,0.172852,0.000000,0.058824,742391755,
ccc658d69131428410eb373d605cdec9,63,0.331055,0.000000,0.022222,1421868953,
5508a7ba2fcf4bb412c3ee90c7aba88a,64,0.496094,0.000000,0.111111,2130706434,
9bbce8936fab7f11442f9fa6d8384895,64,0.172852,0.015625,0.500000,742391743,
ccc658d69131428410eb373d605cdec9,64,0.331055,0.000000,0.019608,1421868953,
5508a7ba2fcf4bb412c3ee90c7aba88a,65,0.496094,0.000000,0.018868,2130706446,
9bbce8936fab7f11442f9fa6d8384895,65,0.172852,0.000000,0.006849,742391743,
ccc658d69131428410eb373d605cdec9,65,0.331055,0.000000,0.021277,1421868953,
5508a7ba2fcf4bb412c3ee90c7aba88a,66,0.393555,0.102539,0.090909,1690304538,
9bbce8936fab7f11442f9fa6d8384895,66,0.172852,0.000000,0.007143,742391743,
ccc658d69131428410eb373d605cdec9,66,0.299805,0.031250,0.052632,1287651233,
5508a7ba2fcf4bb412c3ee90c7aba88a,67,0.393555,0.000000,0.009434,1690304538,
9bbce8936fab7f11442f9fa6d8384895,67,0.306641,0.000000,0.250000,1317011366,
ccc658d69131428410eb373d605cdec9,67,0.299805,0.000000,0.500000,1287651233,
5508a7ba2fcf4bb412c3ee90c7aba88a,68,0.334961,0.058594,0.008929,1438646302,
9bbce8936fab7f11442f9fa6d8384895,68,0.244141,0.078125,0.024390,1048575910,
ccc658d69131428410eb373d605cdec9,68,0.283203,0.016602,0.047619,1216348072,
5508a7ba2fcf4bb412c3ee90c7aba88a,69,0.334961,0.000000,0.142857,1438646314,
9bbce8936fab7f11442f9fa6d8384895,69,0.319336,0.000000,0.029412,1371537305,
ccc658d69131428410eb373d605cdec9,69,0.345703,0.000000,0.027027,1484783515,
5508a7ba2fcf4bb412c3ee90c7aba88a,70,0.334961,0.000000,0.015385,1438646314,
9bbce8936fab7f11442f9fa6d8384895,70,0.257812,0.061523,0.011364,1107296179,
ccc658d69131428410eb373d605cdec9,70,0.330078,0.015625,0.016393,1417674658,
5508a7ba2fcf4bb412c3ee90c7aba88a,71,0.350586,0.000000,0.005464,1505755171,
9bbce8936fab7f11442f9fa6d8384895,71,0.257812,0.000000,0.037037,1107296179,
ccc658d69131428410eb373d605cdec9,71,0.391602,0.000000,0.016949,1681915774,
5508a7ba2fcf4bb412c3ee90c7aba88a,72,0.350586,0.000000,0.014286,1505755171,
9bbce8936fab7f11442f9fa6d8384895,72,0.227539,0.030273,0.024390,977272771,
ccc658d69131428410eb373d605cdec9,72,0.324219,0.067383,0.142857,1392508848,
5508a7ba2fcf4bb412c3ee90c7aba88a,73,0.448242,0.000000,0.142857,1925185495,
9bbce8936fab7f11442f9fa6d8384895,73,0.227539,0.000000,0.010870,977272771,
ccc658d69131428410eb373d605cdec9,73,0.324219,0.000000,0.071429,1392508847,
5508a7ba2fcf4bb412c3ee90c7aba88a,74,0.386719,0.061523,0.009259,1660944345,
9bbce8936fab7f11442f9fa6d8384895,74,0.227539,0.000000,0.007246,977272771,
ccc658d69131428410eb373d605cdec9,74,0.324219,0.000000,0.071429,1392508847,
5508a7ba2fcf4bb412c3ee90c7aba88a,75,0.386719,0.000000,0.043478,1660944345,
9bbce8936fab7f11442f9fa6d8384895,75,0.289062,0.000000,0.015152,1241513915,
ccc658d69131428410eb373d605cdec9,75,0.324219,0.000000,0.250000,1392508847,
5508a7ba2fcf4bb412c3ee90c7aba88a,76,0.320312,0.066406,0.009259,1375731688,
9bbce8936fab7f11442f9fa6d8384895,76,0.249023,0.040039,0.111111,1069547460,
ccc658d69131428410eb373d605cdec9,76,0.324219,0.000000,0.043478,1392508847,
5508a7ba2fcf4bb412c3ee90c7aba88a,77,0.320312,0.000000,0.026316,1375731688,
9bbce8936fab7f11442f9fa6d8384895,77,0.249023,0.000000,0.023256,1069547460,
ccc658d69131428410eb373d605cdec9,77,0.430664,0.000000,0.017544,1849687946,
5508a7ba2fcf4bb412c3ee90c7aba88a,78,0.320312,0.000000,0.028571,1375731688,
9bbce8936fab7f11442f9fa6d8384895,78,0.219727,0.029297,0.011111,943718346,
ccc658d69131428410eb373d605cdec9,78,0.378906,0.051758,0.111111,1627389836,
5508a7ba2fcf4bb412c3ee90c7aba88a,79,0.372070,0.000000,0.006211,1598029789,
9bbce8936fab7f11442f9fa6d8384895,79,0.219727,0.000000,0.100000,943718346,
ccc658d69131428410eb373d605cdec9,79,0.408203,0.000000,0.011628,1753218948,
5508a7ba2fcf4bb412c3ee90c7aba88a,80,0.337891,0.034180,0.009091,1451229170,
9bbce8936fab7f11442f9fa6d8384895,80,0.219727,0.000000,0.021739,943718346,
ccc658d69131428410eb373d605cdec9,80,0.331055,0.077148,0.142857,1421868945,
5508a7ba2fcf4bb412c3ee90c7aba88a,81,0.415039,0.000000,0.125000,1782579171,
9bbce8936fab7f11442f9fa6d8384895,81,0.253906,0.000000,0.066667,1090518963,
ccc658d69131428410eb373d605cdec9,81,0.331055,0.000000,0.250000,1421868945,
5508a7ba2fcf4bb412c3ee90c7aba88a,82,0.343750,0.071289,0.008197,1476394988,
9bbce8936fab7f11442f9fa6d8384895,82,0.253906,0.000000,0.033333,1090518963,
ccc658d69131428410eb373d605cdec9,82,0.295898,0.035156,0.041667,1270874004,
5508a7ba2fcf4bb412c3ee90c7aba88a,83,0.343750,0.000000,0.005435,1476394988,
9bbce8936fab7f11442f9fa6d8384895,83,0.360352,0.000000,1.000000,1547698081,
ccc658d69131428410eb373d605cdec9,83,0.295898,0.000000,0.016129,1270874004,
5508a7ba2fcf4bb412c3ee90c7aba88a,84,0.303711,0.040039,0.012195,1304428531,
9bbce8936fab7f11442f9fa6d8384895,84,0.285156,0.075195,0.034483,1224736686,
ccc658d69131428410eb373d605cdec9,84,0.295898,0.000000,0.009804,1270874004,
5508a7ba2fcf4bb412c3ee90c7aba88a,85,0.303711,0.000000,0.008065,1304428531,
9bbce8936fab7f11442f9fa6d8384895,85,0.285156,0.000000,0.018868,1224736686,
ccc658d69131428410eb373d605cdec9,85,0.411133,0.000000,0.142857,1765801848,
5508a7ba2fcf4bb412c3ee90c7aba88a,86,0.303711,0.000000,0.007092,1304428531,
9bbce8936fab7f11442f9fa6d8384895,86,0.241211,0.043945,0.019608,1035993015,
ccc658d69131428410eb373d605cdec9,86,0.396484,0.014648,0.055556,1702887289,
5508a7ba2fcf4bb412c3ee90c7aba88a,87,0.318359,0.000000,0.012500,1367343084,
9bbce8936fab7f11442f9fa6d8384895,87,0.241211,0.000000,0.040000,1035993015,
ccc658d69131428410eb373d605cdec9,87,0.440430,0.000000,0.012500,1891630956,
5508a7ba2fcf4bb412c3ee90c7aba88a,88,0.318359,0.000000,0.019608,1367343084,
9bbce8936fab7f11442f9fa6d8384895,88,0.241211,0.000000,0.333333,1035993015,
ccc658d69131428410eb373d605cdec9,88,0.359375,0.081055,0.007042,1543503762,
5508a7ba2fcf4bb412c3ee90c7aba88a,89,0.399414,0.000000,1.000000,1715470273,
9bbce8936fab7f11442f9fa6d8384895,89,0.241211,0.000000,0.014286,1035993014,
ccc658d69131428410eb373d605cdec9,89,0.359375,0.000000,0.033333,1543503762,
5508a7ba2fcf4bb412c3ee90c7aba88a,90,0.328125,0.071289,0.019608,1409286107,
9bbce8936fab7f11442f9fa6d8384895,90,0.241211,0.000000,0.066667,1035993014,
ccc658d69131428410eb373d605cdec9,90,0.310547,0.048828,0.052632,1333788581,
5508a7ba2fcf4bb412c3ee90c7aba88a,91,0.328125,0.000000,0.014706,1409286107,
9bbce8936fab7f11442f9fa6d8384895,91,0.361328,0.000000,0.016667,1551892353,
ccc658d69131428410eb373d605cdec9,91,0.310547,0.000000,0.003759,1333788581,
5508a7ba2fcf4bb412c3ee90c7aba88a,92,0.301758,0.026367,0.026316,1296039911,
9bbce8936fab7f11442f9fa6d8384895,92,0.316406,0.044922,0.007812,1358954381,
ccc658d69131428410eb373d605cdec9,92,0.297852,0.012695,0.006757,1279262631,
5508a7ba2fcf4bb412c3ee90c7aba88a,93,0.301758,0.000000,0.500000,1296039911,
9bbce8936fab7f11442f9fa6d8384895,93,0.355469,0.000000,0.014925,1526726522,
ccc658d69131428410eb373d605cdec9,93,0.342773,0.000000,0.025000,1472200598,
5508a7ba2fcf4bb412c3ee90c7aba88a,94,0.301758,0.000000,0.200000,1296039911,
9bbce8936fab7f11442f9fa6d8384895,94,0.279297,0.076172,0.076923,1199570847,
ccc658d69131428410eb373d605cdec9,94,0.312500,0.030273,0.033333,1342177182,
5508a7ba2fcf4bb412c3ee90c7aba88a,95,0.408203,0.000000,0.017241,1753218990,
9bbce8936fab7f11442f9fa6d8384895,95,0.279297,0.000000,0.011765,1199570847,
ccc658d69131428410eb373d605cdec9,95,0.312500,0.000000,0.032258,1342177182,
5508a7ba2fcf4bb412c3ee90c7aba88a,96,0.364258,0.043945,0.038462,1564475350,
9bbce8936fab7f11442f9fa6d8384895,96,0.242188,0.037109,0.005747,1040187298,
ccc658d69131428410eb373d605cdec9,96,0.284180,0.028320,0.200000,1220542379,
5508a7ba2fcf4bb412c3ee90c7aba88a,97,0.429688,0.000000,0.027778,1845493699,
9bbce8936fab7f11442f9fa6d8384895,97,0.242188,0.000000,0.012195,1040187298,
ccc658d69131428410eb373d605cdec9,97,0.328125,0.000000,0.028571,1409286016,
5508a7ba2fcf4bb412c3ee90c7aba88a,98,0.347656,0.082031,0.055556,1493172184,
9bbce8936fab7f11442f9fa6d8384895,98,0.242188,0.000000,0.008403,1040187298,
ccc658d69131428410eb373d605cdec9,98,0.294922,0.033203,0.041667,1266679690,
5508a7ba2fcf4bb412c3ee90c7aba88a,99,0.347656,0.000000,0.006410,1493172184,
9bbce8936fab7f11442f9fa6d8384895,99,0.275391,0.000000,0.020000,1182793621,
ccc658d69131428410eb373d605cdec9,99,0.376953,0.000000,0.004975,1619001204,
5508a7ba2fcf4bb412c3ee90c7aba88a,100,0.304688,0.042969,0.071429,1308622816,
9bbce8936fab7f11442f9fa6d8384895,100,0.275391,0.000000,0.028571,1182793621,
ccc658d69131428410eb373d605cdec9,100,0.316406,0.060547,0.043478,1358954369,
5508a7ba2fcf4bb412c3ee90c7aba88a,101,0.304688,0.000000,0.100000,1308622816,
9bbce8936fab7f11442f9fa6d8384895,101,0.378906,0.000000,0.052632,1627389811,
ccc658d69131428410eb373d605cdec9,101,0.316406,0.000000,0.020000,1358954369,
