UUID,timeSlot,totalKeys,sharing,consumption,remainder,
d3c2e419c7e621cd38376d98ee5e0e3b,40,0.350586,0.000000,0.076923,1505755162,
29cdfb8eacbd58e0e958b5d1396de86f,41,0.378906,0.000000,0.018519,1627389847,
9b2a937d07e947b61be19182355ed578,41,0.270508,0.000000,0.006579,1161822174,
d3c2e419c7e621cd38376d98ee5e0e3b,41,0.350586,0.000000,0.012821,1505755162,
29cdfb8eacbd58e0e958b5d1396de86f,42,0.304688,0.074219,0.058824,1308622774,
9b2a937d07e947b61be19182355ed578,42,0.207031,0.063477,0.029412,889192417,
d3c2e419c7e621cd38376d98ee5e0e3b,42,0.350586,0.000000,0.023256,1505755162,
29cdfb8eacbd58e0e958b5d1396de86f,43,0.304688,0.000000,0.027027,1308622774,
9b2a937d07e947b61be19182355ed578,43,0.207031,0.000000,0.006623,889192417,
d3c2e419c7e621cd38376d98ee5e0e3b,43,0.488281,0.000000,0.047619,2097151980,
29cdfb8eacbd58e0e958b5d1396de86f,44,0.232422,0.072266,0.012195,998244299,
9b2a937d07e947b61be19182355ed578,44,0.207031,0.000000,0.009091,889192417,
d3c2e419c7e621cd38376d98ee5e0e3b,44,0.488281,0.000000,0.015385,2097151980,
29cdfb8eacbd58e0e958b5d1396de86f,45,0.232422,0.000000,0.041667,998244299,
9b2a937d07e947b61be19182355ed578,45,0.207031,0.000000,0.041667,889192417,
d3c2e419c7e621cd38376d98ee5e0e3b,45,0.560547,0.000000,0.006849,2407530451,
29cdfb8eacbd58e0e958b5d1396de86f,46,0.198242,0.034180,0.006536,851443671,
9b2a937d07e947b61be19182355ed578,46,0.207031,0.000000,0.025000,889192417,
d3c2e419c7e621cd38376d98ee5e0e3b,46,0.513672,0.046875,0.010870,2206203861,
29cdfb8eacbd58e0e958b5d1396de86f,47,0.198242,0.000000,0.071429,851443671,
9b2a937d07e947b61be19182355ed578,47,0.288086,0.000000,0.071429,1237319629,
d3c2e419c7e621cd38376d98ee5e0e3b,47,0.513672,0.000000,0.025641,2206203861,
29cdfb8eacbd58e0e958b5d1396de86f,48,0.198242,0.000000,1.000000,851443671,
9b2a937d07e947b61be19182355ed578,48,0.236328,0.114258,0.200000,1015021514,
d3c2e419c7e621cd38376d98ee5e0e3b,48,0.457031,0.056641,0.008547,1962934234,
29cdfb8eacbd58e0e958b5d1396de86f,49,0.250000,0.000000,0.250000,1073741772,
9b2a937d07e947b61be19182355ed578,49,0.292969,0.000000,0.020000,1258291135,
d3c2e419c7e621cd38376d98ee5e0e3b,49,0.457031,0.000000,0.166667,1962934246,
29cdfb8eacbd58e0e958b5d1396de86f,50,0.250000,0.000000,0.043478,1073741772,
9b2a937d07e947b61be19182355ed578,50,0.227539,0.065430,0.006211,977272778,
d3c2e419c7e621cd38376d98ee5e0e3b,50,0.457031,0.000000,0.012346,1962934246,
29cdfb8eacbd58e0e958b5d1396de86f,51,0.315430,0.000000,0.006211,1354760125,
9b2a937d07e947b61be19182355ed578,51,0.227539,0.000000,0.041667,977272778,
d3c2e419c7e621cd38376d98ee5e0e3b,51,0.457031,0.000000,0.023256,1962934246,
29cdfb8eacbd58e0e958b5d1396de86f,52,0.315430,0.000000,0.010000,1354760125,
9b2a937d07e947b61be19182355ed578,52,0.187500,0.040039,0.071429,805306317,
d3c2e419c7e621cd38376d98ee5e0e3b,52,0.434570,0.022461,0.142857,1866465254,
29cdfb8eacbd58e0e958b5d1396de86f,53,0.377930,0.000000,0.090909,1623195568,
9b2a937d07e947b61be19182355ed578,53,0.187500,0.000000,0.004651,805306316,
d3c2e419c7e621cd38376d98ee5e0e3b,53,0.434570,0.000000,0.032258,1866465253,
29cdfb8eacbd58e0e958b5d1396de86f,54,0.320312,0.057617,1.000000,1375731637,
9b2a937d07e947b61be19182355ed578,54,0.187500,0.031250,0.006623,805306304,
d3c2e419c7e621cd38376d98ee5e0e3b,54,0.434570,0.000000,0.043478,1866465253,
29cdfb8eacbd58e0e958b5d1396de86f,55,0.320312,0.000000,0.015873,1375731636,
9b2a937d07e947b61be19182355ed578,55,0.187500,0.000000,0.035714,805306304,
d3c2e419c7e621cd38376d98ee5e0e3b,55,0.492188,0.000000,0.125000,2113929188,
29cdfb8eacbd58e0e958b5d1396de86f,56,0.277344,0.042969,0.111111,1191182264,
9b2a937d07e947b61be19182355ed578,56,0.187500,0.000000,0.012048,805306304,
d3c2e419c7e621cd38376d98ee5e0e3b,56,0.442383,0.049805,0.009615,1900019689,
29cdfb8eacbd58e0e958b5d1396de86f,57,0.277344,0.000000,0.013158,1191182264,
9b2a937d07e947b61be19182355ed578,57,0.280273,0.000000,0.200000,1203765167,
d3c2e419c7e621cd38376d98ee5e0e3b,57,0.442383,0.000000,0.010989,1900019689,
29cdfb8eacbd58e0e958b5d1396de86f,58,0.262695,0.014648,0.003289,1128267709,
9b2a937d07e947b61be19182355ed578,58,0.246094,0.035156,0.008333,1056964526,
d3c2e419c7e621cd38376d98ee5e0e3b,58,0.362305,0.080078,0.045455,1556086769,
29cdfb8eacbd58e0e958b5d1396de86f,59,0.296875,0.000000,0.011236,1275068335,
9b2a937d07e947b61be19182355ed578,59,0.340820,0.000000,0.010417,1463811993,
d3c2e419c7e621cd38376d98ee5e0e3b,59,0.362305,0.000000,0.009804,1556086781,
29cdfb8eacbd58e0e958b5d1396de86f,60,0.296875,0.000000,0.027778,1275068335,
9b2a937d07e947b61be19182355ed578,60,0.268555,0.072266,1.000000,1153433517,
d3c2e419c7e621cd38376d98ee5e0e3b,60,0.339844,0.022461,0.013699,1459617796,
29cdfb8eacbd58e0e958b5d1396de86f,61,0.391602,0.000000,0.010753,1681915788,
9b2a937d07e947b61be19182355ed578,61,0.268555,0.000000,0.024390,1153433516,
d3c2e419c7e621cd38376d98ee5e0e3b,61,0.339844,0.000000,0.032258,1459617796,
29cdfb8eacbd58e0e958b5d1396de86f,62,0.372070,0.019531,0.014925,1598029723,
9b2a937d07e947b61be19182355ed578,62,0.238281,0.030273,0.050000,1023410100,
d3c2e419c7e621cd38376d98ee5e0e3b,62,0.339844,0.000000,1.000000,1459617796,
29cdfb8eacbd58e0e958b5d1396de86f,63,0.402344,0.000000,0.066667,1728053132,
9b2a937d07e947b61be19182355ed578,63,0.238281,0.000000,0.035714,1023410100,
d3c2e419c7e621cd38376d98ee5e0e3b,63,0.359375,0.000000,0.050000,1543503861,
29cdfb8eacbd58e0e958b5d1396de86f,64,0.329102,0.073242,0.007692,1413480349,
9b2a937d07e947b61be19182355ed578,64,0.238281,0.000000,0.012500,1023410100,
d3c2e419c7e621cd38376d98ee5e0e3b,64,0.359375,0.000000,0.083333,1543503861,
29cdfb8eacbd58e0e958b5d1396de86f,65,0.329102,0.000000,0.052632,1413480349,
9b2a937d07e947b61be19182355ed578,65,0.311523,0.000000,0.071429,1337982881,
d3c2e419c7e621cd38376d98ee5e0e3b,65,0.359375,0.000000,0.052632,1543503861,
29cdfb8eacbd58e0e958b5d1396de86f,66,0.279297,0.049805,0.052632,1199570862,
9b2a937d07e947b61be19182355ed578,66,0.267578,0.043945,0.250000,1149239216,
d3c2e419c7e621cd38376d98ee5e0e3b,66,0.337891,0.021484,0.008696,1451229176,
29cdfb8eacbd58e0e958b5d1396de86f,67,0.279297,0.000000,0.166667,1199570862,
9b2a937d07e947b61be19182355ed578,67,0.338867,0.000000,0.009259,1455423383,
d3c2e419c7e621cd38376d98ee5e0e3b,67,0.381836,0.000000,0.010870,1639972837,
29cdfb8eacbd58e0e958b5d1396de86f,68,0.279297,0.000000,0.066667,1199570862,
9b2a937d07e947b61be19182355ed578,68,0.269531,0.069336,0.037037,1157627825,
d3c2e419c7e621cd38376d98ee5e0e3b,68,0.381836,0.000000,0.012987,1639972837,
29cdfb8eacbd58e0e958b5d1396de86f,69,0.279297,0.000000,0.018519,1199570862,
9b2a937d07e947b61be19182355ed578,69,0.269531,0.000000,0.006993,1157627825,
d3c2e419c7e621cd38376d98ee5e0e3b,69,0.451172,0.000000,0.142857,1937768390,
29cdfb8eacbd58e0e958b5d1396de86f,70,0.279297,0.000000,0.031250,1199570862,
9b2a937d07e947b61be19182355ed578,70,0.228516,0.041016,0.011236,981467062,
d3c2e419c7e621cd38376d98ee5e0e3b,70,0.384766,0.066406,0.083333,1652555749,
29cdfb8eacbd58e0e958b5d1396de86f,71,0.386719,0.000000,0.016949,1660944264,
9b2a937d07e947b61be19182355ed578,71,0.228516,0.000000,0.007874,981467062,
d3c2e419c7e621cd38376d98ee5e0e3b,71,0.384766,0.000000,0.020833,1652555749,
29cdfb8eacbd58e0e958b5d1396de86f,72,0.328125,0.058594,0.026316,1409286034,
9b2a937d07e947b61be19182355ed578,72,0.228516,0.000000,0.005814,981467062,
d3c2e419c7e621cd38376d98ee5e0e3b,72,0.332031,0.052734,0.500000,1426063347,
29cdfb8eacbd58e0e958b5d1396de86f,73,0.380859,0.000000,0.007519,1635778431,
9b2a937d07e947b61be19182355ed578,73,0.287109,0.000000,0.017857,1233125287,
d3c2e419c7e621cd38376d98ee5e0e3b,73,0.332031,0.000000,0.010204,1426063347,
29cdfb8eacbd58e0e958b5d1396de86f,74,0.302734,0.078125,0.016393,1300234123,
9b2a937d07e947b61be19182355ed578,74,0.256836,0.030273,0.017857,1103101873,
d3c2e419c7e621cd38376d98ee5e0e3b,74,0.332031,0.000000,0.022727,1426063347,
29cdfb8eacbd58e0e958b5d1396de86f,75,0.302734,0.000000,0.005917,1300234123,
9b2a937d07e947b61be19182355ed578,75,0.334961,0.000000,0.020000,1438646178,
d3c2e419c7e621cd38376d98ee5e0e3b,75,0.362305,0.000000,0.017544,1556086756,
29cdfb8eacbd58e0e958b5d1396de86f,76,0.266602,0.036133,0.125000,1145044890,
9b2a937d07e947b61be19182355ed578,76,0.265625,0.069336,0.062500,1140850609,
d3c2e419c7e621cd38376d98ee5e0e3b,76,0.362305,0.000000,0.250000,1556086756,
29cdfb8eacbd58e0e958b5d1396de86f,77,0.266602,0.000000,0.047619,1145044890,
9b2a937d07e947b61be19182355ed578,77,0.265625,0.000000,0.066667,1140850609,
d3c2e419c7e621cd38376d98ee5e0e3b,77,0.467773,0.000000,0.047619,2009071553,
29cdfb8eacbd58e0e958b5d1396de86f,78,0.266602,0.000000,0.028571,1145044890,
9b2a937d07e947b61be19182355ed578,78,0.222656,0.042969,0.005780,956301250,
d3c2e419c7e621cd38376d98ee5e0e3b,78,0.420898,0.046875,0.050000,1807744968,
29cdfb8eacbd58e0e958b5d1396de86f,79,0.313477,0.000000,0.200000,1346371475,
9b2a937d07e947b61be19182355ed578,79,0.222656,0.000000,0.052632,956301250,
d3c2e419c7e621cd38376d98ee5e0e3b,79,0.463867,0.000000,0.022727,1992294323,
29cdfb8eacbd58e0e958b5d1396de86f,80,0.313477,0.001953,0.111111,1346371462,
9b2a937d07e947b61be19182355ed578,80,0.222656,0.000000,0.016949,956301249,
d3c2e419c7e621cd38376d98ee5e0e3b,80,0.386719,0.077148,0.012195,1660944334,
29cdfb8eacbd58e0e958b5d1396de86f,81,0.390625,0.000000,0.020408,1677721447,
9b2a937d07e947b61be19182355ed578,81,0.222656,0.000000,0.020833,956301249,
d3c2e419c7e621cd38376d98ee5e0e3b,81,0.386719,0.000000,0.047619,1660944346,
29cdfb8eacbd58e0e958b5d1396de86f,82,0.333008,0.057617,0.040000,1430257531,
9b2a937d07e947b61be19182355ed578,82,0.222656,0.000000,0.076923,956301249,
d3c2e419c7e621cd38376d98ee5e0e3b,82,0.345703,0.041016,0.050000,1484783582,
29cdfb8eacbd58e0e958b5d1396de86f,83,0.333008,0.000000,0.062500,1430257531,
9b2a937d07e947b61be19182355ed578,83,0.321289,0.000000,0.005102,1379925922,
d3c2e419c7e621cd38376d98ee5e0e3b,83,0.345703,0.000000,0.111111,1484783582,
29cdfb8eacbd58e0e958b5d1396de86f,84,0.280273,0.052734,0.009009,1203765132,
9b2a937d07e947b61be19182355ed578,84,0.280273,0.041016,0.010989,1203765168,
d3c2e419c7e621cd38376d98ee5e0e3b,84,0.321289,0.024414,0.090909,1379925995,
29cdfb8eacbd58e0e958b5d1396de86f,85,0.280273,0.000000,0.043478,1203765132,
9b2a937d07e947b61be19182355ed578,85,0.357422,0.000000,0.027027,1535115146,
d3c2e419c7e621cd38376d98ee5e0e3b,85,0.362305,0.000000,0.008403,1556086748,
29cdfb8eacbd58e0e958b5d1396de86f,86,0.280273,0.000000,0.005988,1203765132,
9b2a937d07e947b61be19182355ed578,86,0.281250,0.076172,0.006173,1207959452,
d3c2e419c7e621cd38376d98ee5e0e3b,86,0.362305,0.000000,0.010309,1556086748,
29cdfb8eacbd58e0e958b5d1396de86f,87,0.280273,0.000000,0.007634,1203765132,
9b2a937d07e947b61be19182355ed578,87,0.281250,0.000000,0.013333,1207959452,
d3c2e419c7e621cd38376d98ee5e0e3b,87,0.438477,0.000000,0.011494,1883242435,
29cdfb8eacbd58e0e958b5d1396de86f,88,0.280273,0.031250,0.142857,1203765120,
9b2a937d07e947b61be19182355ed578,88,0.234375,0.046875,0.027778,1006632878,
d3c2e419c7e621cd38376d98ee5e0e3b,88,0.391602,0.046875,0.004950,1681915870,
29cdfb8eacbd58e0e958b5d1396de86f,89,0.327148,0.000000,0.004785,1405091684,
9b2a937d07e947b61be19182355ed578,89,0.234375,0.000000,0.019231,1006632878,
d3c2e419c7e621cd38376d98ee5e0e3b,89,0.438477,0.000000,0.037037,1883242453,
29cdfb8eacbd58e0e958b5d1396de86f,90,0.327148,0.000000,0.022222,1405091684,
9b2a937d07e947b61be19182355ed578,90,0.234375,0.000000,0.004464,1006632878,
d3c2e419c7e621cd38376d98ee5e0e3b,90,0.370117,0.068359,0.008850,1589641207,
29cdfb8eacbd58e0e958b5d1396de86f,91,0.395508,0.000000,0.007463,1698692927,
9b2a937d07e947b61be19182355ed578,91,0.234375,0.000000,0.071429,1006632878,
d3c2e419c7e621cd38376d98ee5e0e3b,91,0.370117,0.000000,0.020408,1589641207,
29cdfb8eacbd58e0e958b5d1396de86f,92,0.316406,0.094727,0.024390,1358954335,
9b2a937d07e947b61be19182355ed578,92,0.234375,0.000000,0.019231,1006632878,
d3c2e419c7e621cd38376d98ee5e0e3b,92,0.333008,0.037109,0.125000,1430257667,
29cdfb8eacbd58e0e958b5d1396de86f,93,0.316406,0.000000,0.047619,1358954335,
9b2a937d07e947b61be19182355ed578,93,0.350586,0.000000,0.012658,1505754988,
d3c2e419c7e621cd38376d98ee5e0e3b,93,0.333008,0.000000,0.004237,1430257679,
29cdfb8eacbd58e0e958b5d1396de86f,94,0.263672,0.052734,0.013699,1132461937,
9b2a937d07e947b61be19182355ed578,94,0.286133,0.064453,0.030303,1228930943,
d3c2e419c7e621cd38376d98ee5e0e3b,94,0.333008,0.000000,0.333333,1430257679,
29cdfb8eacbd58e0e958b5d1396de86f,95,0.263672,0.000000,0.500000,1132461937,
9b2a937d07e947b61be19182355ed578,95,0.338867,0.000000,0.027778,1455423333,
d3c2e419c7e621cd38376d98ee5e0e3b,95,0.397461,0.000000,0.019231,1707081723,
29cdfb8eacbd58e0e958b5d1396de86f,96,0.263672,0.000000,0.025000,1132461936,
9b2a937d07e947b61be19182355ed578,96,0.261719,0.077148,0.017857,1124073336,
d3c2e419c7e621cd38376d98ee5e0e3b,96,0.397461,0.000000,0.021277,1707081723,
29cdfb8eacbd58e0e958b5d1396de86f,97,0.263672,0.000000,0.500000,1132461936,
9b2a937d07e947b61be19182355ed578,97,0.261719,0.000000,0.090909,1124073336,
d3c2e419c7e621cd38376d98ee5e0e3b,97,0.474609,0.000000,0.034483,2038431715,
29cdfb8eacbd58e0e958b5d1396de86f,98,0.263672,0.000000,0.008130,1132461936,
9b2a937d07e947b61be19182355ed578,98,0.224609,0.037109,0.045455,964689799,
d3c2e419c7e621cd38376d98ee5e0e3b,98,0.398438,0.076172,0.005495,1711276023,
29cdfb8eacbd58e0e958b5d1396de86f,99,0.376953,0.000000,0.027778,1619001161,
9b2a937d07e947b61be19182355ed578,99,0.224609,0.000000,0.066667,964689799,
d3c2e419c7e621cd38376d98ee5e0e3b,99,0.398438,0.000000,0.006623,1711276023,
29cdfb8eacbd58e0e958b5d1396de86f,100,0.334961,0.041992,0.076923,1438646108,
9b2a937d07e947b61be19182355ed578,100,0.213867,0.010742,0.043478,918552457,
d3c2e419c7e621cd38376d98ee5e0e3b,100,0.331055,0.067383,0.022727,1421869083,
29cdfb8eacbd58e0e958b5d1396de86f,101,0.413086,0.000000,0.055556,1774190387,
9b2a937d07e947b61be19182355ed578,101,0.255859,0.000000,0.090909,1098907509,
d3c2e419c7e621cd38376d98ee5e0e3b,101,0.331055,0.000000,0.037037,1421869083,
